entry,at,order
"""teddy @ kOMtSCwNxC"" calls 0.12",2023-02-17T18:41:13.682Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.12",2023-02-17T18:41:12.707Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" bets 0.12",2023-02-17T18:41:11.814Z,1.68E+14
"Flop:  [10♦, 4♠, J♠]",2023-02-17T18:41:06.369Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:41:05.446Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:41:03.218Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:41:01.551Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:41:00.569Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a small blind of 0.04",2023-02-17T18:41:00.569Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (60.34) | #2 ""teddy @ kOMtSCwNxC"" (31.70) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (11.96)",2023-02-17T18:41:00.569Z,1.68E+14
"-- starting hand #72 (id: fzbmmfhdvl3h)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:41:00.569Z,1.68E+14
-- ending hand #71 --,2023-02-17T18:40:54.555Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 9♦, 5♠.",2023-02-17T18:40:54.555Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" collected 11.96 from pot with Straight, Q High (combination: Q♥, J♥, 10♠, 9♥, 8♠)",2023-02-17T18:40:54.555Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 10♠, Q♥.",2023-02-17T18:40:54.555Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 4.78",2023-02-17T18:40:53.742Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" raises to 4.78 and go all in",2023-02-17T18:40:47.119Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 2.40",2023-02-17T18:40:44.288Z,1.68E+14
"River: 8♠, 10♦, 9♥, 2♥ [J♥]",2023-02-17T18:40:40.342Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:40:39.509Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.72",2023-02-17T18:40:37.277Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.72",2023-02-17T18:40:35.427Z,1.68E+14
"Turn: 8♠, 10♦, 9♥ [2♥]",2023-02-17T18:40:29.974Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.24",2023-02-17T18:40:29.138Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.24",2023-02-17T18:40:27.452Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.24",2023-02-17T18:40:25.219Z,1.68E+14
"Flop:  [8♠, 10♦, 9♥]",2023-02-17T18:40:20.730Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:40:19.875Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:40:18.590Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:40:17.692Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:40:15.716Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:40:15.716Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (60.66) | #2 ""teddy @ kOMtSCwNxC"" (37.52) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (5.82)",2023-02-17T18:40:15.716Z,1.68E+14
"-- starting hand #71 (id: eftixwrshz7p)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:40:15.716Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 8♦, K♥.",2023-02-17T18:40:11.108Z,1.68E+14
-- ending hand #70 --,2023-02-17T18:40:09.109Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" collected 5.82 from pot with Pair, K's (combination: K♠, K♣, A♣, J♦, 6♥)",2023-02-17T18:40:09.109Z,1.68E+14
"River: A♣, K♣, 6♥, J♦ [4♠]",2023-02-17T18:40:04.984Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 8♣, Q♣.",2023-02-17T18:40:00.950Z,1.68E+14
"Uncalled bet of 2.85 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:40:00.950Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 3♦, K♠.",2023-02-17T18:40:00.536Z,1.68E+14
Some players choose to not run it twice.,2023-02-17T18:40:00.121Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to not run it twice.",2023-02-17T18:40:00.121Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:39:58.037Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.99 and go all in",2023-02-17T18:39:58.037Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:39:56.850Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 3.84",2023-02-17T18:39:54.347Z,1.68E+14
"Turn: A♣, K♣, 6♥ [J♦]",2023-02-17T18:39:51.744Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.96",2023-02-17T18:39:50.896Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.96",2023-02-17T18:39:49.749Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.96",2023-02-17T18:39:44.403Z,1.68E+14
"Flop:  [A♣, K♣, 6♥]",2023-02-17T18:39:41.881Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.32",2023-02-17T18:39:41.063Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.32",2023-02-17T18:39:39.837Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.32",2023-02-17T18:39:37.241Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:39:33.080Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:39:31.274Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:39:31.274Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (62.93) | #2 ""teddy @ kOMtSCwNxC"" (38.80) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (2.27)",2023-02-17T18:39:31.274Z,1.68E+14
"-- starting hand #70 (id: ogj7upj2h8dl)  (No Limit Texas Hold'em) (dealer: ""Haoyang Zhang @ QntlFAl8Rf"") --",2023-02-17T18:39:31.274Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a K♥, 5♣.",2023-02-17T18:39:28.711Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 2♠, 7♠.",2023-02-17T18:39:26.996Z,1.68E+14
-- ending hand #69 --,2023-02-17T18:39:23.872Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 6.21 from pot",2023-02-17T18:39:23.872Z,1.68E+14
"Uncalled bet of 6.21 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:39:23.872Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:39:23.054Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 8.28",2023-02-17T18:39:21.246Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.07",2023-02-17T18:39:18.255Z,1.68E+14
"Turn: 3♠, A♠, 9♣ [9♠]",2023-02-17T18:39:15.707Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.69",2023-02-17T18:39:14.877Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:39:12.734Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.69",2023-02-17T18:39:07.589Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:39:03.595Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:39:02.236Z,1.68E+14
"Flop:  [3♠, A♠, 9♣]",2023-02-17T18:39:00.108Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.23",2023-02-17T18:38:59.242Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.23",2023-02-17T18:38:57.853Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 0.23",2023-02-17T18:38:55.495Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:38:49.854Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a small blind of 0.04",2023-02-17T18:38:49.854Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (65.92) | #2 ""teddy @ kOMtSCwNxC"" (35.58) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (2.50)",2023-02-17T18:38:49.854Z,1.68E+14
"-- starting hand #69 (id: ulx0c9bdndrr)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:38:49.854Z,1.68E+14
-- ending hand #68 --,2023-02-17T18:38:43.934Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 2.52 from pot",2023-02-17T18:38:43.934Z,1.68E+14
"Uncalled bet of 2.52 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:38:43.934Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:38:43.107Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 2.52",2023-02-17T18:38:41.898Z,1.68E+14
"Turn: 5♦, Q♦, 3♣ [7♠]",2023-02-17T18:38:38.834Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.84",2023-02-17T18:38:37.987Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:38:36.784Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.84",2023-02-17T18:38:31.335Z,1.68E+14
"Flop:  [5♦, Q♦, 3♣]",2023-02-17T18:38:28.525Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.28",2023-02-17T18:38:27.701Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:38:26.565Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:38:25.707Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:38:23.723Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:38:23.723Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (67.04) | #2 ""teddy @ kOMtSCwNxC"" (34.18) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (2.78)",2023-02-17T18:38:23.723Z,1.68E+14
"-- starting hand #68 (id: 6jvnfb0molv8)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:38:23.723Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a J♣, J♦.",2023-02-17T18:38:20.499Z,1.68E+14
-- ending hand #67 --,2023-02-17T18:38:17.214Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 25.20 from pot with Three of a Kind, 3's (combination: 3♦, 3♠, 3♥, K♣, 10♦)",2023-02-17T18:38:17.214Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 3♦, 10♦.",2023-02-17T18:38:17.214Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 8.40",2023-02-17T18:38:16.395Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 8.40",2023-02-17T18:38:14.883Z,1.68E+14
"River: 3♠, 3♥, K♣, 9♥ [2♦]",2023-02-17T18:38:13.013Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:38:12.161Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 2.52",2023-02-17T18:38:11.258Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" bets 2.52",2023-02-17T18:38:08.350Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:38:05.406Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:38:04.085Z,1.68E+14
"Turn: 3♠, 3♥, K♣ [9♥]",2023-02-17T18:38:02.049Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.84",2023-02-17T18:38:01.222Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.84",2023-02-17T18:38:00.074Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:37:59.058Z,1.68E+14
"Flop:  [3♠, 3♥, K♣]",2023-02-17T18:37:55.914Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:37:55.049Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:37:54.197Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" raises to 0.28",2023-02-17T18:37:52.337Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:37:49.113Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:37:49.113Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (53.88) | #2 ""teddy @ kOMtSCwNxC"" (35.30) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (14.82)",2023-02-17T18:37:49.113Z,1.68E+14
"-- starting hand #67 (id: xbs5tingsruw)  (No Limit Texas Hold'em) (dealer: ""Haoyang Zhang @ QntlFAl8Rf"") --",2023-02-17T18:37:49.113Z,1.68E+14
-- ending hand #66 --,2023-02-17T18:37:46.193Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 0.96 from pot",2023-02-17T18:37:46.193Z,1.68E+14
"Uncalled bet of 1.36 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:37:46.193Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:37:45.314Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:37:43.156Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 1.36",2023-02-17T18:37:39.729Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:37:33.752Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:37:32.045Z,1.68E+14
"River: 7♣, 5♣, 7♦, A♣ [J♦]",2023-02-17T18:37:29.625Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:37:28.802Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:37:27.001Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:37:22.322Z,1.68E+14
"Turn: 7♣, 5♣, 7♦ [A♣]",2023-02-17T18:37:10.377Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:37:09.543Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:37:05.115Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:37:03.927Z,1.68E+14
"Flop:  [7♣, 5♣, 7♦]",2023-02-17T18:37:01.662Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.32",2023-02-17T18:37:00.839Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.32",2023-02-17T18:36:58.992Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.32",2023-02-17T18:36:54.759Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:36:49.779Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:36:40.557Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:36:37.944Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a small blind of 0.04",2023-02-17T18:36:37.944Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (54.20) | #2 ""teddy @ kOMtSCwNxC"" (34.66) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (15.14)",2023-02-17T18:36:37.944Z,1.68E+14
"-- starting hand #66 (id: emeofy60mymb)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:36:37.944Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 3♠, 3♦.",2023-02-17T18:36:32.923Z,1.68E+14
-- ending hand #65 --,2023-02-17T18:36:31.337Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 1.08 from pot",2023-02-17T18:36:31.337Z,1.68E+14
"Uncalled bet of 1.08 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:36:31.337Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:36:30.493Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:36:29.336Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 1.08",2023-02-17T18:36:27.044Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:36:25.169Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:36:23.789Z,1.68E+14
"Turn: Q♦, 9♣, 9♠ [9♥]",2023-02-17T18:36:20.327Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:36:19.515Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:36:08.481Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.08",2023-02-17T18:36:00.724Z,1.68E+14
"Flop:  [Q♦, 9♣, 9♠]",2023-02-17T18:35:54.359Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.28",2023-02-17T18:35:53.492Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:35:51.581Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:35:49.403Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:35:47.017Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:35:47.017Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (53.48) | #2 ""teddy @ kOMtSCwNxC"" (35.02) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (15.50)",2023-02-17T18:35:47.017Z,1.68E+14
"-- starting hand #65 (id: ygon7mzkmawm)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:35:47.017Z,1.68E+14
"The player ""Thler @ p2tt-yMqE3"" quits the game with a stack of 0.00.",2023-02-17T18:35:47.017Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 4♦, 7♣.",2023-02-17T18:35:42.939Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 6♠, 10♦.",2023-02-17T18:35:39.751Z,1.68E+14
-- ending hand #64 --,2023-02-17T18:35:38.011Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 20.80 from pot with Pair, 8's on the second run  (combination: 8♣, 8♠, 10♥, 7♠, 6♣)",2023-02-17T18:35:38.011Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 20.80 from pot with Two Pair, 9's & 8's (combination: 9♥, 9♣, 8♣, 8♠, J♣)",2023-02-17T18:35:38.011Z,1.68E+14
"River (second run): 10♥, 6♣, 4♥, 2♣ [7♠]",2023-02-17T18:35:34.008Z,1.68E+14
"Turn (second run): 10♥, 6♣, 4♥ [2♣]",2023-02-17T18:35:30.000Z,1.68E+14
"Flop (second run):  [10♥, 6♣, 4♥]",2023-02-17T18:35:25.983Z,1.68E+14
"River: 9♥, 6♦, J♣, 2♠ [9♣]",2023-02-17T18:35:21.927Z,1.68E+14
"Turn: 9♥, 6♦, J♣ [2♠]",2023-02-17T18:35:17.924Z,1.68E+14
"Flop:  [9♥, 6♦, J♣]",2023-02-17T18:35:13.922Z,1.68E+14
"""Thler @ p2tt-yMqE3"" shows a Q♣, K♣.",2023-02-17T18:35:09.864Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 8♣, 8♠.",2023-02-17T18:35:09.864Z,1.68E+14
"Uncalled bet of 11.88 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:35:09.864Z,1.68E+14
All players in hand choose to run it twice.,2023-02-17T18:35:08.985Z,1.68E+14
"""Thler @ p2tt-yMqE3"" chooses to  run it twice.",2023-02-17T18:35:08.985Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:35:07.171Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:35:06.164Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:35:06.164Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 32.02 and go all in",2023-02-17T18:35:04.488Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 20.14 and go all in",2023-02-17T18:34:55.517Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:34:47.274Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 1.24",2023-02-17T18:34:46.078Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 1.24",2023-02-17T18:34:45.133Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.36",2023-02-17T18:34:42.803Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:34:40.317Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:34:38.642Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:34:38.642Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (32.02) | #2 ""teddy @ kOMtSCwNxC"" (36.26) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (15.58) | #10 ""Thler @ p2tt-yMqE3"" (20.14)",2023-02-17T18:34:38.642Z,1.68E+14
"-- starting hand #64 (id: cmiwl6aobbc0)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:34:38.642Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 9♦, 10♦.",2023-02-17T18:34:34.834Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 9♣, A♣.",2023-02-17T18:34:32.835Z,1.68E+14
-- ending hand #63 --,2023-02-17T18:34:31.325Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 4.80 from pot",2023-02-17T18:34:31.325Z,1.68E+14
"Uncalled bet of 4.80 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:34:31.325Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:34:30.517Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 4.80",2023-02-17T18:34:21.885Z,1.68E+14
"Turn: 7♥, 4♦, 8♦ [7♣]",2023-02-17T18:34:19.324Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:34:18.517Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 1.60",2023-02-17T18:34:16.948Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:34:15.513Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 1.60",2023-02-17T18:34:13.083Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:34:10.481Z,1.68E+14
"Flop:  [7♥, 4♦, 8♦]",2023-02-17T18:34:05.884Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.40",2023-02-17T18:34:05.064Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.40",2023-02-17T18:34:03.560Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.40",2023-02-17T18:34:01.499Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.40",2023-02-17T18:33:59.870Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.08",2023-02-17T18:33:55.302Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:33:53.919Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:33:52.801Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:33:51.203Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:33:51.203Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (29.22) | #2 ""teddy @ kOMtSCwNxC"" (36.66) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (17.58) | #10 ""Thler @ p2tt-yMqE3"" (20.54)",2023-02-17T18:33:51.203Z,1.68E+14
"-- starting hand #63 (id: zsks7gxdpzja)  (No Limit Texas Hold'em) (dealer: ""Haoyang Zhang @ QntlFAl8Rf"") --",2023-02-17T18:33:51.203Z,1.68E+14
-- ending hand #62 --,2023-02-17T18:33:45.199Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 3.36 from pot",2023-02-17T18:33:45.199Z,1.68E+14
"Uncalled bet of 3.36 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:33:45.199Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:33:44.366Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:33:41.962Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:33:40.871Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 4.48",2023-02-17T18:33:39.762Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 1.12",2023-02-17T18:33:37.047Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:33:34.056Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:33:32.501Z,1.68E+14
"Flop:  [7♠, 4♠, 3♦]",2023-02-17T18:33:28.587Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.28",2023-02-17T18:33:27.723Z,1.68E+14
